Job Title Numeric	Years of Experience	Time at Company	E_Score	S_Score	WLB_Score	P_Score	C_Rating	Training Program	Training Completion	Reward	Job Title Numeric	New Years of Experience	New Time at Company	Next E_Score	Next S_Score	Next WLB_Score	Next P_Score	Next C_Rating
1	115	27	10.3	3.2	14.7	9.0	7.7	No Training	0	-0.3999999999999999	1	116	28	11.4	2.4	15.1	7.9	6.9
1	116	28	11.4	2.4	15.1	7.9	6.9	No Training	0	1.9	1	117	29	12.0	2.8	15.8	8.1	7.6
1	117	29	12.0	2.8	15.8	8.1	7.6	Soft Skills and Communication	1	1.6999999999999993	1	118	30	13.4	3.3	15.2	8.5	8.0
1	118	30	13.4	3.3	15.2	8.5	8.0	No Training	0	-0.3999999999999999	1	119	31	13.7	2.9	14.9	8.5	7.6
1	119	31	13.7	2.9	14.9	8.5	7.6	No Training	0	6.4	1	120	32	16.0	4.0	17.0	9.4	9.9
1	120	32	16.0	4.0	17.0	9.4	9.9	Project Management and Agile Methodologies	0	1.6000000000000014	1	121	33	16.1	4.4	16.8	10.7	9.0
1	121	33	16.1	4.4	16.8	10.7	9.0	No Training	0	0.49999999999999556	1	122	34	17.2	4.7	17.4	9.2	8.7
1	122	34	17.2	4.7	17.4	9.2	8.7	No Training	0	-0.7999999999999963	1	123	35	17.8	4.6	15.8	9.5	9.7
1	123	35	17.8	4.6	15.8	9.5	9.7	No Training	0	-0.40000000000000213	1	124	36	17.7	4.9	15.1	9.6	9.2
1	124	36	17.7	4.9	15.1	9.6	9.2	Quality Assurance and Testing	1	-4.299999999999999	1	125	37	16.2	4.0	13.0	9.8	9.7
1	125	37	16.2	4.0	13.0	9.8	9.7	No Training	0	0.5999999999999996	1	126	38	15.6	5.0	12.7	10.3	9.9
2	58	0	4.0	2.8	4.0	4.1	2.8	No Training	0	-3.6999999999999993	2	59	1	3.2	1.3	3.5	3.2	1.9
2	59	1	3.2	1.3	3.5	3.2	1.9	No Training	0	-0.20000000000000018	2	60	2	3.2	1.3	3.3	3.2	1.5
2	60	2	3.2	1.3	3.3	3.2	1.5	No Training	0	-3.0	2	61	3	3.2	0.4	2.5	1.9	1.3
2	61	3	3.2	0.4	2.5	1.9	1.3	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	-2.3000000000000003	2	62	4	2.8	-0.2	2.0	1.1	0.1
2	62	4	2.8	-0.2	2.0	1.1	0.1	Soft Skills and Communication	1	-0.3999999999999999	2	63	5	2.3	0.1	2.1	0.8	-0.0
2	63	5	2.3	0.1	2.1	0.8	-0.0	No Training	0	2.1	2	64	6	1.6	2.1	2.0	1.7	1.2
2	64	6	1.6	2.1	2.0	1.7	1.2	No Training	0	0.40000000000000013	2	65	7	2.5	2.1	2.1	1.1	0.9
2	65	7	2.5	2.1	2.1	1.1	0.9	No Training	0	-1.3	2	66	8	2.1	3.0	0.3	1.1	0.6
2	66	8	2.1	3.0	0.3	1.1	0.6	No Training	0	3.0	2	67	9	3.5	3.1	0.2	2.7	1.4
2	67	9	3.5	3.1	0.2	2.7	1.4	No Training	0	-1.2000000000000006	2	68	10	2.8	2.9	-0.4	3.0	2.6
2	68	10	2.8	2.9	-0.4	3.0	2.6	No Training	0	-2.0999999999999996	2	69	11	2.5	1.8	-1.2	3.1	2.3
2	69	11	2.5	1.8	-1.2	3.1	2.3	No Training	0	1.4999999999999998	2	70	12	3.2	2.3	-0.8	3.0	2.8
2	70	12	3.2	2.3	-0.8	3.0	2.8	No Training	0	1.1999999999999993	2	71	13	4.1	2.3	-0.8	3.3	2.8
2	71	13	4.1	2.3	-0.8	3.3	2.8	No Training	0	-1.6999999999999993	2	72	14	3.8	1.6	-1.9	3.7	2.4
2	72	14	3.8	1.6	-1.9	3.7	2.4	Quality Assurance and Testing	1	2.4	2	73	15	3.0	2.2	-0.4	4.8	4.0
2	73	15	3.0	2.2	-0.4	4.8	4.0	No Training	0	-0.30000000000000004	2	74	16	2.4	1.2	0.2	5.5	5.2
2	74	16	2.4	1.2	0.2	5.5	5.2	No Training	0	-3.4	2	75	17	2.1	0.7	-0.4	3.5	4.8
2	75	17	2.1	0.7	-0.4	3.5	4.8	No Training	0	2.1999999999999997	2	76	18	1.9	0.9	0.7	4.6	5.9
2	76	18	1.9	0.9	0.7	4.6	5.9	No Training	0	0.7000000000000004	2	77	19	1.4	1.0	0.4	6.0	5.5
2	77	19	1.4	1.0	0.4	6.0	5.5	No Training	0	2.3000000000000003	2	78	20	1.0	1.6	0.5	8.0	6.1
2	78	20	1.0	1.6	0.5	8.0	6.1	No Training	0	-0.6000000000000001	2	79	21	0.7	1.4	-0.1	8.5	6.1
2	79	21	0.7	1.4	-0.1	8.5	6.1	No Training	0	-4.3	2	80	22	-0.7	0.8	-1.2	7.3	5.0
2	80	22	-0.7	0.8	-1.2	7.3	5.0	No Training	0	2.5999999999999996	2	81	23	-0.2	1.9	-1.0	8.1	5.0
2	81	23	-0.2	1.9	-1.0	8.1	5.0	No Training	0	-2.9999999999999996	2	82	24	-0.5	1.7	-2.1	6.7	4.5
2	82	24	-0.5	1.7	-2.1	6.7	4.5	No Training	0	-4.2	2	83	25	-2.0	0.5	-2.9	6.0	3.0
2	83	25	-2.0	0.5	-2.9	6.0	3.0	No Training	0	1.0999999999999996	2	84	26	-1.2	-0.4	-2.5	6.8	2.9
2	84	26	-1.2	-0.4	-2.5	6.8	2.9	No Training	0	5.200000000000001	2	85	27	-1.2	1.4	-1.6	9.3	4.6
2	85	27	-1.2	1.4	-1.6	9.3	4.6	No Training	0	0.1999999999999993	2	86	28	-0.8	0.5	-2.1	10.5	6.0
2	86	28	-0.8	0.5	-2.1	10.5	6.0	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	-3.8	2	87	29	-1.0	-1.1	-3.1	9.5	5.7
2	87	29	-1.0	-1.1	-3.1	9.5	5.7	No Training	0	-3.7	2	88	30	-1.6	-2.6	-3.8	8.6	5.0
2	88	30	-1.6	-2.6	-3.8	8.6	5.0	No Training	0	-1.399999999999999	2	89	31	-2.4	-3.3	-3.5	8.4	4.3
2	89	31	-2.4	-3.3	-3.5	8.4	4.3	No Training	0	0.2999999999999996	2	90	32	-2.6	-1.8	-4.1	8.0	5.3
2	90	32	-2.6	-1.8	-4.1	8.0	5.3	No Training	0	-3.6000000000000005	2	91	33	-3.0	-2.1	-4.7	5.7	3.5
2	91	33	-3.0	-2.1	-4.7	5.7	3.5	No Training	0	5.800000000000001	2	92	34	-1.7	-1.2	-1.6	6.2	4.1
2	92	34	-1.7	-1.2	-1.6	6.2	4.1	No Training	0	7.3	2	93	35	-0.4	1.2	1.0	7.2	5.5
2	93	35	-0.4	1.2	1.0	7.2	5.5	No Training	0	5.9	2	94	36	0.7	1.8	3.1	9.3	6.7
2	94	36	0.7	1.8	3.1	9.3	6.7	No Training	0	-1.5000000000000018	2	95	37	0.5	0.9	3.3	8.7	7.9
2	95	37	0.5	0.9	3.3	8.7	7.9	No Training	0	-0.09999999999999931	2	96	38	1.1	1.1	3.0	8.1	7.0
0	93	0	1.7	3.7	2.6	1.2	2.3	No Training	0	12.0	0	94	1	4.7	7.2	6.0	3.3	4.6
0	94	1	4.7	7.2	6.0	3.3	4.6	No Training	0	3.8000000000000007	0	95	2	5.2	8.0	7.4	4.4	6.8
0	95	2	5.2	8.0	7.4	4.4	6.8	No Training	0	1.5999999999999988	0	96	3	4.3	8.7	8.4	5.2	7.3
0	96	3	4.3	8.7	8.4	5.2	7.3	No Training	0	-2.5999999999999996	0	97	4	4.2	8.0	6.6	5.2	7.0
0	97	4	4.2	8.0	6.6	5.2	7.0	No Training	0	3.9000000000000004	0	98	5	4.3	10.3	7.7	5.6	9.0
0	98	5	4.3	10.3	7.7	5.6	9.0	No Training	0	2.8	0	99	6	5.7	11.1	8.0	5.9	9.6
0	99	6	5.7	11.1	8.0	5.9	9.6	No Training	0	5.499999999999999	0	100	7	8.7	11.6	8.8	7.1	11.0
0	100	7	8.7	11.6	8.8	7.1	11.0	No Training	0	-2.3999999999999986	0	101	8	9.1	10.8	7.4	6.5	10.9
0	101	8	9.1	10.8	7.4	6.5	10.9	No Training	0	-0.3000000000000007	0	102	9	9.0	11.1	6.2	7.2	10.0
0	102	9	9.0	11.1	6.2	7.2	10.0	No Training	0	2.299999999999999	0	103	10	9.6	10.7	8.0	7.5	9.6
0	103	10	9.6	10.7	8.0	7.5	9.6	No Training	0	2.9000000000000004	0	104	11	9.0	11.5	9.5	8.7	10.6
0	104	11	9.0	11.5	9.5	8.7	10.6	No Training	0	1.5000000000000018	0	105	12	8.9	11.9	11.4	8.0	12.4
0	105	12	8.9	11.9	11.4	8.0	12.4	No Training	0	2.6999999999999993	0	106	13	10.0	12.9	12.1	7.9	12.8
0	106	13	10.0	12.9	12.1	7.9	12.8	No Training	0	5.199999999999999	0	107	14	11.2	13.6	14.0	9.3	12.5
0	107	14	11.2	13.6	14.0	9.3	12.5	No Training	0	2.3000000000000007	0	108	15	12.5	13.9	14.0	10.0	12.3
0	108	15	12.5	13.9	14.0	10.0	12.3	No Training	0	1.799999999999999	0	109	16	13.4	14.7	14.2	9.9	13.2
0	109	16	13.4	14.7	14.2	9.9	13.2	No Training	0	0.40000000000000036	0	110	17	12.9	15.1	15.0	9.6	13.9
0	110	17	12.9	15.1	15.0	9.6	13.9	No Training	0	0.20000000000000107	0	111	18	13.2	15.3	15.5	8.8	13.9
0	111	18	13.2	15.3	15.5	8.8	13.9	No Training	0	0.4999999999999982	0	112	19	14.1	16.9	14.4	7.9	15.0
0	112	19	14.1	16.9	14.4	7.9	15.0	No Training	0	-1.9999999999999982	0	113	20	13.1	16.8	14.9	6.5	14.0
0	113	20	13.1	16.8	14.9	6.5	14.0	No Training	0	-1.4999999999999991	0	114	21	12.8	16.3	15.0	5.7	13.2
0	114	21	12.8	16.3	15.0	5.7	13.2	No Training	0	0.29999999999999893	0	115	22	12.9	16.5	15.0	5.7	13.9
0	115	22	12.9	16.5	15.0	5.7	13.9	No Training	0	-1.799999999999998	0	116	23	12.3	15.5	16.1	4.4	14.8
0	116	23	12.3	15.5	16.1	4.4	14.8	No Training	0	1.599999999999996	0	117	24	13.2	15.4	16.2	5.1	16.6
0	117	24	13.2	15.4	16.2	5.1	16.6	No Training	0	4.100000000000001	0	118	25	14.8	17.9	15.9	5.4	17.5
0	118	25	14.8	17.9	15.9	5.4	17.5	No Training	0	0.6000000000000032	0	119	26	14.5	17.6	16.6	5.9	18.0
0	119	26	14.5	17.6	16.6	5.9	18.0	No Training	0	-2.600000000000005	0	120	27	15.2	17.4	14.8	4.6	17.7
0	120	27	15.2	17.4	14.8	4.6	17.7	No Training	0	-2.099999999999997	0	121	28	15.3	15.9	13.9	4.8	17.3
0	121	28	15.3	15.9	13.9	4.8	17.3	No Training	0	3.4999999999999973	0	122	29	16.4	15.9	15.1	6.0	17.3
0	122	29	16.4	15.9	15.1	6.0	17.3	No Training	0	4.399999999999999	0	123	30	16.9	17.4	15.5	8.0	19.3
0	123	30	16.9	17.4	15.5	8.0	19.3	No Training	0	1.3000000000000025	0	124	31	16.9	17.8	15.9	8.5	19.2
0	-1	0	3.5	2.4	3.2	2.7	2.3	Quality Assurance and Testing	1	1.5999999999999996	0	0	1	3.9	2.7	3.4	3.4	2.8
0	0	1	3.9	2.7	3.4	3.4	2.8	Project Management and Agile Methodologies	1	3.6	0	1	2	5.0	4.2	3.8	4.0	3.4
0	1	2	5.0	4.2	3.8	4.0	3.4	No Training	0	-1.8000000000000003	0	2	3	4.1	4.2	3.6	3.3	3.6
0	2	3	4.1	4.2	3.6	3.3	3.6	No Training	0	1.5000000000000004	0	3	4	4.5	4.7	4.3	3.2	3.9
0	3	4	4.5	4.7	4.3	3.2	3.9	No Training	0	0.8000000000000007	0	4	5	5.4	4.2	4.9	3.0	3.6
0	4	5	5.4	4.2	4.9	3.0	3.6	No Training	0	-1.2000000000000006	0	5	6	6.2	3.3	4.2	2.6	3.9
0	5	6	6.2	3.3	4.2	2.6	3.9	No Training	0	-1.1	0	6	7	5.7	1.9	5.2	2.4	3.6
0	6	7	5.7	1.9	5.2	2.4	3.6	No Training	0	2.4000000000000004	0	7	8	4.9	3.1	7.8	1.8	4.0
0	7	8	4.9	3.1	7.8	1.8	4.0	No Training	0	-0.5000000000000007	0	8	9	4.1	3.5	7.5	2.0	3.8
0	8	9	4.1	3.5	7.5	2.0	3.8	No Training	0	-5.199999999999999	0	9	10	2.3	1.8	6.4	1.4	2.7
0	9	10	2.3	1.8	6.4	1.4	2.7	No Training	0	-3.3000000000000007	0	10	11	0.5	0.6	6.1	1.4	2.0
0	10	11	0.5	0.6	6.1	1.4	2.0	No Training	0	4.4	0	11	12	0.7	2.0	7.8	2.5	0.9
0	11	12	0.7	2.0	7.8	2.5	0.9	No Training	0	1.9000000000000008	0	12	13	2.1	3.5	6.9	2.4	1.4
0	12	13	2.1	3.5	6.9	2.4	1.4	No Training	0	-0.7000000000000006	0	13	14	0.5	3.5	6.6	3.6	1.1
0	13	14	0.5	3.5	6.6	3.6	1.1	No Training	0	2.100000000000001	0	14	15	2.2	3.5	6.9	3.7	0.6
0	14	15	2.2	3.5	6.9	3.7	0.6	No Training	0	4.999999999999999	0	15	16	3.2	5.8	7.0	5.3	1.4
0	15	16	3.2	5.8	7.0	5.3	1.4	No Training	0	3.000000000000001	0	16	17	4.4	6.0	7.7	6.2	2.4
0	16	17	4.4	6.0	7.7	6.2	2.4	No Training	0	0.7999999999999989	0	17	18	4.5	5.8	7.8	7.0	0.7
0	17	18	4.5	5.8	7.8	7.0	0.7	No Training	0	-1.1	0	18	19	3.9	6.1	5.9	8.1	-1.0
0	18	19	3.9	6.1	5.9	8.1	-1.0	No Training	0	-0.8999999999999995	0	19	20	3.1	7.6	5.2	7.2	-1.6
0	19	20	3.1	7.6	5.2	7.2	-1.6	No Training	0	0.2999999999999994	0	20	21	3.5	8.1	5.8	6.0	-0.4
0	20	21	3.5	8.1	5.8	6.0	-0.4	No Training	0	2.3000000000000016	0	21	22	5.4	7.9	6.5	5.9	-0.5
0	21	22	5.4	7.9	6.5	5.9	-0.5	No Training	0	5.299999999999999	0	22	23	6.5	10.2	7.4	6.9	1.0
0	22	23	6.5	10.2	7.4	6.9	1.0	No Training	0	3.0	0	23	24	6.9	12.7	7.5	6.9	1.4
0	23	24	6.9	12.7	7.5	6.9	1.4	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	0	1.2000000000000002	0	24	25	7.7	12.0	7.5	8.0	0.7
0	24	25	7.7	12.0	7.5	8.0	0.7	No Training	0	-7.500000000000001	0	25	26	4.8	10.6	6.6	5.7	0.1
0	25	26	4.8	10.6	6.6	5.7	0.1	No Training	0	0.8000000000000007	0	26	27	6.2	9.4	6.6	6.3	0.6
0	26	27	6.2	9.4	6.6	6.3	0.6	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	2.6999999999999993	0	27	28	5.8	10.7	7.9	6.8	0.9
0	27	28	5.8	10.7	7.9	6.8	0.9	Quality Assurance and Testing	0	0.3000000000000007	0	28	29	5.2	11.7	8.4	6.2	1.2
0	28	29	5.2	11.7	8.4	6.2	1.2	No Training	0	-3.4000000000000004	0	29	30	4.3	10.4	8.2	5.2	2.3
0	29	30	4.3	10.4	8.2	5.2	2.3	No Training	0	-1.8999999999999986	0	30	31	4.4	9.3	7.3	5.2	2.1
0	30	31	4.4	9.3	7.3	5.2	2.1	No Training	0	4.8999999999999995	0	31	32	4.8	10.1	9.8	6.4	3.4
0	31	32	4.8	10.1	9.8	6.4	3.4	No Training	0	-0.7000000000000006	0	32	33	3.6	10.0	9.5	7.3	3.9
0	32	33	3.6	10.0	9.5	7.3	3.9	No Training	0	-0.29999999999999893	0	33	34	2.9	10.4	9.9	6.9	2.7
0	33	34	2.9	10.4	9.9	6.9	2.7	No Training	0	-1.7000000000000006	0	34	35	2.5	8.8	10.6	6.5	4.3
0	34	35	2.5	8.8	10.6	6.5	4.3	No Training	0	0.9999999999999991	0	35	36	2.7	8.2	11.0	7.5	3.9
0	35	36	2.7	8.2	11.0	7.5	3.9	No Training	0	3.8000000000000007	0	36	37	4.8	9.0	11.5	7.9	5.0
0	36	37	4.8	9.0	11.5	7.9	5.0	No Training	0	5.800000000000001	0	37	38	6.7	10.6	13.4	8.3	5.0
0	37	38	6.7	10.6	13.4	8.3	5.0	No Training	0	-0.40000000000000036	0	38	39	6.7	11.5	11.9	8.5	3.8
0	38	39	6.7	11.5	11.9	8.5	3.8	No Training	0	1.7000000000000002	0	39	40	7.5	11.5	12.5	8.8	4.1
0	39	40	7.5	11.5	12.5	8.8	4.1	No Training	0	2.299999999999999	0	40	41	8.0	12.5	13.2	8.9	3.2
0	40	41	8.0	12.5	13.2	8.9	3.2	No Training	0	1.799999999999999	0	41	42	9.6	13.7	12.2	8.9	2.5
0	41	42	9.6	13.7	12.2	8.9	2.5	No Training	0	-3.5999999999999996	0	42	43	9.7	12.0	11.0	8.1	0.6
0	42	43	9.7	12.0	11.0	8.1	0.6	No Training	0	-0.6999999999999993	0	43	44	9.7	11.7	10.8	7.9	2.0
0	43	44	9.7	11.7	10.8	7.9	2.0	Soft Skills and Communication	1	0.5999999999999996	0	44	45	8.8	12.6	10.7	8.6	1.7
0	44	45	8.8	12.6	10.7	8.6	1.7	No Training	0	0.7000000000000011	0	45	46	9.1	13.4	11.0	7.9	3.1
0	45	46	9.1	13.4	11.0	7.9	3.1	No Training	0	-5.6000000000000005	0	46	47	7.5	12.4	10.1	5.8	2.3
0	46	47	7.5	12.4	10.1	5.8	2.3	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	0	-1.2000000000000002	0	47	48	6.2	11.7	10.4	6.3	2.2
0	47	48	6.2	11.7	10.4	6.3	2.2	No Training	0	-1.799999999999999	0	48	49	5.5	12.3	9.5	5.5	0.9
0	48	49	5.5	12.3	9.5	5.5	0.9	No Training	0	4.099999999999999	0	49	50	5.8	13.6	10.5	7.0	0.9
0	49	50	5.8	13.6	10.5	7.0	0.9	No Training	0	-2.0999999999999996	0	50	51	5.4	12.9	9.2	7.3	2.0
0	50	51	5.4	12.9	9.2	7.3	2.0	No Training	0	0.1999999999999993	0	51	52	5.6	13.6	8.6	7.2	1.8
0	51	52	5.6	13.6	8.6	7.2	1.8	No Training	0	3.400000000000003	0	52	53	6.4	15.3	8.3	8.4	1.8
0	52	53	6.4	15.3	8.3	8.4	1.8	No Training	0	-0.20000000000000195	0	53	54	7.3	14.9	7.6	8.4	2.1
0	53	54	7.3	14.9	7.6	8.4	2.1	No Training	0	-0.8000000000000007	0	54	55	7.5	16.2	6.0	7.7	2.2
0	54	55	7.5	16.2	6.0	7.7	2.2	No Training	0	1.5000000000000009	0	55	56	9.3	15.7	6.2	7.7	3.0
1	49	0	4.2	4.2	4.5	1.2	4.9	No Training	0	-1.8000000000000005	1	50	1	3.3	3.6	4.3	1.1	5.8
1	50	1	3.3	3.6	4.3	1.1	5.8	No Training	0	-0.9999999999999998	1	51	2	4.1	1.8	4.4	1.0	6.5
1	51	2	4.1	1.8	4.4	1.0	6.5	No Training	0	4.200000000000001	1	52	3	4.9	3.0	4.7	2.9	6.4
1	52	3	4.9	3.0	4.7	2.9	6.4	No Training	0	-0.7000000000000002	1	53	4	3.7	3.4	4.5	3.2	6.4
1	53	4	3.7	3.4	4.5	3.2	6.4	No Training	0	-1.0	1	54	5	3.9	2.1	4.4	3.4	6.6
1	54	5	3.9	2.1	4.4	3.4	6.6	No Training	0	1.2000000000000002	1	55	6	4.2	2.6	4.9	3.3	7.4
1	55	6	4.2	2.6	4.9	3.3	7.4	No Training	0	-2.3000000000000003	1	56	7	3.1	2.6	4.7	2.3	6.7
1	56	7	3.1	2.6	4.7	2.3	6.7	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	-6.661338147750939e-16	1	57	8	2.9	1.8	5.1	2.9	6.9
1	57	8	2.9	1.8	5.1	2.9	6.9	No Training	0	0.400000000000001	1	58	9	4.0	1.6	4.9	2.6	8.0
1	58	9	4.0	1.6	4.9	2.6	8.0	No Training	0	-0.4999999999999998	1	59	10	4.4	1.3	5.4	1.5	7.1
1	59	10	4.4	1.3	5.4	1.5	7.1	No Training	0	4.1	1	60	11	5.7	2.7	6.7	1.6	6.8
1	60	11	5.7	2.7	6.7	1.6	6.8	No Training	0	-1.6000000000000008	1	61	12	4.5	4.0	6.3	0.3	6.6
1	61	12	4.5	4.0	6.3	0.3	6.6	No Training	0	1.3000000000000003	1	62	13	5.6	4.5	6.9	-0.6	6.7
1	62	13	5.6	4.5	6.9	-0.6	6.7	No Training	0	-2.9	1	63	14	4.5	3.7	6.3	-1.0	5.7
1	63	14	4.5	3.7	6.3	-1.0	5.7	No Training	0	-6.2	1	64	15	2.9	1.0	6.2	-2.8	3.9
1	64	15	2.9	1.0	6.2	-2.8	3.9	Project Management and Agile Methodologies	1	-4.8999999999999995	1	65	16	2.0	0.8	3.7	-4.1	2.4
1	65	16	2.0	0.8	3.7	-4.1	2.4	No Training	0	2.9	1	66	17	3.1	1.3	5.5	-4.6	3.4
1	66	17	3.1	1.3	5.5	-4.6	3.4	No Training	0	-2.000000000000001	1	67	18	3.0	2.0	4.2	-5.9	2.5
1	67	18	3.0	2.0	4.2	-5.9	2.5	No Training	0	-0.09999999999999964	1	68	19	3.7	2.2	4.1	-6.8	2.3
1	68	19	3.7	2.2	4.1	-6.8	2.3	No Training	0	-0.10000000000000053	1	69	20	4.0	3.3	3.7	-7.9	1.3
1	69	20	4.0	3.3	3.7	-7.9	1.3	No Training	0	-0.7999999999999994	1	70	21	2.6	3.2	4.6	-8.1	1.8
1	70	21	2.6	3.2	4.6	-8.1	1.8	No Training	0	1.1	1	71	22	2.4	1.9	6.4	-7.3	0.7
1	71	22	2.4	1.9	6.4	-7.3	0.7	No Training	0	-0.8000000000000012	1	72	23	2.3	1.9	6.1	-7.7	1.0
1	72	23	2.3	1.9	6.1	-7.7	1.0	No Training	0	2.600000000000001	1	73	24	3.3	1.5	7.7	-7.3	1.0
1	73	24	3.3	1.5	7.7	-7.3	1.0	No Training	0	0.49999999999999933	1	74	25	3.8	1.3	8.0	-7.4	2.0
1	74	25	3.8	1.3	8.0	-7.4	2.0	Security Training	0	1.5	1	75	26	4.1	0.6	8.5	-6.0	0.8
1	75	26	4.1	0.6	8.5	-6.0	0.8	No Training	0	-1.4999999999999998	1	76	27	4.4	-0.6	7.8	-5.9	1.4
1	76	27	4.4	-0.6	7.8	-5.9	1.4	Quality Assurance and Testing	0	-0.4000000000000009	1	77	28	4.6	-0.5	8.1	-6.9	1.3
1	77	28	4.6	-0.5	8.1	-6.9	1.3	No Training	0	-2.0999999999999988	1	78	29	4.2	-1.0	7.7	-7.7	0.8
1	78	29	4.2	-1.0	7.7	-7.7	0.8	No Training	0	4.799999999999999	1	79	30	5.0	0.4	9.0	-6.4	1.8
1	79	30	5.0	0.4	9.0	-6.4	1.8	No Training	0	-0.8999999999999999	1	80	31	5.4	1.5	8.1	-7.9	1.3
1	80	31	5.4	1.5	8.1	-7.9	1.3	No Training	0	-0.7	1	81	32	4.0	1.8	8.7	-8.1	1.6
1	81	32	4.0	1.8	8.7	-8.1	1.6	No Training	0	0.8	1	82	33	4.1	2.4	8.5	-7.8	1.3
1	82	33	4.1	2.4	8.5	-7.8	1.3	No Training	0	0.5999999999999996	1	83	34	3.1	2.2	9.7	-7.2	2.7
1	83	34	3.1	2.2	9.7	-7.2	2.7	No Training	0	4.1	1	84	35	3.4	3.1	11.7	-6.3	3.9
1	84	35	3.4	3.1	11.7	-6.3	3.9	No Training	0	-0.09999999999999876	1	85	36	3.1	2.4	12.8	-6.5	1.8
1	85	36	3.1	2.4	12.8	-6.5	1.8	Leadership and Management Training	1	-3.4000000000000012	1	86	37	2.1	1.7	12.0	-7.4	1.0
1	86	37	2.1	1.7	12.0	-7.4	1.0	Security Training	0	0.8000000000000005	1	87	38	1.4	3.1	11.9	-7.2	0.4
1	87	38	1.4	3.1	11.9	-7.2	0.4	No Training	0	-1.6999999999999997	1	88	39	0.1	3.5	11.4	-7.5	1.0
1	88	39	0.1	3.5	11.4	-7.5	1.0	No Training	0	1.8999999999999995	1	89	40	1.6	3.3	11.5	-7.0	3.0
1	89	40	1.6	3.3	11.5	-7.0	3.0	No Training	0	0.19999999999999973	1	90	41	2.3	2.3	12.5	-7.5	3.7
1	90	41	2.3	2.3	12.5	-7.5	3.7	No Training	0	-1.7999999999999998	1	91	42	2.1	1.6	12.1	-8.0	4.7
1	91	42	2.1	1.6	12.1	-8.0	4.7	Project Management and Agile Methodologies	1	2.800000000000001	1	92	43	3.5	2.1	11.3	-6.3	5.8
1	92	43	3.5	2.1	11.3	-6.3	5.8	No Training	0	-2.300000000000001	1	93	44	2.7	1.0	10.5	-5.9	5.5
1	93	44	2.7	1.0	10.5	-5.9	5.5	No Training	0	3.3	1	94	45	4.3	2.1	12.0	-6.8	4.7
1	94	45	4.3	2.1	12.0	-6.8	4.7	No Training	0	-4.6000000000000005	1	95	46	2.3	1.7	11.3	-8.3	3.8
1	95	46	2.3	1.7	11.3	-8.3	3.8	No Training	0	0.9999999999999998	1	96	47	0.9	2.8	12.0	-7.7	5.4
1	40	0	3.2	4.5	2.9	1.7	4.7	No Training	0	2.7000000000000006	1	41	1	4.4	5.7	3.6	1.3	5.5
1	41	1	4.4	5.7	3.6	1.3	5.5	No Training	0	-0.6000000000000005	1	42	2	4.7	5.9	4.1	-0.3	5.9
1	42	2	4.7	5.9	4.1	-0.3	5.9	Soft Skills and Communication	1	-6.661338147750939e-16	1	43	3	5.1	5.7	4.6	-1.0	6.9
1	43	3	5.1	5.7	4.6	-1.0	6.9	No Training	0	2.5000000000000004	1	44	4	4.7	6.0	5.8	0.4	7.0
1	44	4	4.7	6.0	5.8	0.4	7.0	No Training	0	1.2999999999999994	1	45	5	5.3	7.0	6.6	-0.7	8.0
1	45	5	5.3	7.0	6.6	-0.7	8.0	No Training	0	4.0	1	46	6	6.9	8.2	7.0	0.1	8.4
1	46	6	6.9	8.2	7.0	0.1	8.4	No Training	0	-0.5999999999999993	1	47	7	7.0	8.0	6.4	0.2	8.2
0	60	0	4.0	3.3	2.6	1.7	1.5	No Training	0	-2.2	0	61	1	3.4	2.5	1.6	1.9	2.2
0	61	1	3.4	2.5	1.6	1.9	2.2	No Training	0	-0.29999999999999993	0	62	2	3.4	3.1	0.9	1.7	1.6
0	62	2	3.4	3.1	0.9	1.7	1.6	Leadership and Management Training	0	-1.1999999999999997	0	63	3	3.7	3.5	0.0	0.7	0.5
0	63	3	3.7	3.5	0.0	0.7	0.5	No Training	0	0.4999999999999999	0	64	4	3.5	3.5	0.5	0.9	0.2
0	64	4	3.5	3.5	0.5	0.9	0.2	No Training	0	-3.0	0	65	5	3.4	4.5	-1.2	-1.3	0.1
0	65	5	3.4	4.5	-1.2	-1.3	0.1	No Training	0	-3.6000000000000005	0	66	6	3.4	3.8	-2.9	-2.5	-1.0
0	66	6	3.4	3.8	-2.9	-2.5	-1.0	No Training	0	-0.1999999999999995	0	67	7	2.6	2.7	-2.0	-1.7	-1.7
0	67	7	2.6	2.7	-2.0	-1.7	-1.7	No Training	0	2.8999999999999995	0	68	8	3.9	2.7	-1.8	-0.3	-0.4
0	68	8	3.9	2.7	-1.8	-0.3	-0.4	Quality Assurance and Testing	1	4.1	0	69	9	4.1	4.1	-1.0	1.4	1.3
0	69	9	4.1	4.1	-1.0	1.4	1.3	No Training	0	7.800000000000002	0	70	10	5.7	5.9	1.2	3.6	2.3
0	70	10	5.7	5.9	1.2	3.6	2.3	No Training	0	0.8999999999999992	0	71	11	5.5	6.6	2.2	3.0	0.6
